"Product Type","Product Id","Product Title","Product Version","Product Display Artist","Parent Label","Label","Original Release Date","Release Date","UPC","Catalog #","Product Price Tier","Product Genre","Submission Status","Product C Line","Product P Line","Pre-Order Date","Exclusives","ExplicitLyrics","Product Play Link","Liner Notes","Primary Metadata Language","Compilation","PDF Booklet","Timed Release Date","Timed Release Music Services","Last Process Date","Import Date","Created By","Last Modified","Submitted At","Submitted By","Vevo Channel","TrackType","Track Id","Track Volume","Track Number","Track Name","Track Version","Track Display Artist","Isrc","Track Price Tier","Track Genre","Audio Language","Track C Line","Track P Line","Writers","Publishers/Collection Societies","Withhold Mechanicals","Pre-Order Type","Instant Gratification Date","Duration","Sample Start Time","Explicit Lyrics","Album Only","Lyrics","Performing Contributors","Non-Performing Contributors","Producers","Full Continuous Mix","Continuously Mixed Individual Song","Track Play Link"
"Audio","67beb49e5567a91b2af68ace","Power","","Mavic, Ozztin","EDM Spotlight","Dirtysnatcha Records","","4/25/2025",="198704407352","DSR150","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha  Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"4/1/2025","3/12/2025","thomas@dirtysnatcha.com","4/1/2025","3/11/2025",,,"AudioTrack","67beb62dfa34849865455649",="1",="1","Power","","Mavic, Ozztin","USA2P2511350","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DitySnatcha Records","Colin Hozza <Lyricist>, Colin Hozza <Composer>, Austin Lombard <Lyricist>, Austin Lombard <Composer>","LAB10 <BMI>","no","","","=""00:03:26""","=""00:00:30""","yes","no","n order to create music, what you do is you move your hand around and you take the notes and you put them on the tablature, what you see there. Power. Power.

Power. Power. Recent advances give composers a new level of power over their medium.

I just hit the record button and play. Power. Power.

Power. Manipulate. Power.

Power. Power. Power.

Manipulate. Power. Power.

Power. Power. Manipulate.

Power. I love the power balloon. It's so... Nope!","","Thomas Nalian <AR>","Colin Hozza,Austin Lombard","False","False",
"Audio","6863bb7d78172f6d6b737d0b","Desire","","SINATRA","EDM Spotlight","Dirtysnatcha Records","","7/4/2025",="198704593246","DSR161","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"7/2/2025","7/2/2025","thomas@dirtysnatcha.com","7/2/2025","7/2/2025",,,"AudioTrack","6863bc6fa30964f37b5e3bf5",="1",="1","Desire","","SINATRA","USA2P2533373","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Timothy Moon <Lyricist>, Timothy Moon <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:04:01""","","no","no","When you hear the rythm start to move. Let the rythm flow through your body. 

Yo!","","Thomas Nalian <AR>","Timothy Moon","False","False",
"Audio","6863bd0da30964f37b5e40ae","Mandem","","Rivibes, Mport","EDM Spotlight","Dirtysnatcha Records","","7/11/2025",="198704601446","DSR162","$2.80 ($3.99 SRLP) - S4","Garage","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"7/11/2025","7/8/2025","thomas@dirtysnatcha.com","7/11/2025","7/8/2025",,,"AudioTrack","6863be9c78172f6d6b73918f",="1",="1","What If?","","Rivibes, Martial Taktics, Mport feat. Monroller, Big Nut Chuck","USA2P2528445","$0.70 ($0.99 SRLP) - T2","Drum & Bass","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Ché Leader <Lyricist>, Ché Leader <Composer>, Marc Mount <Lyricist>, Marc Mount <Composer>, Rupert Ziggy Heming <Lyricist>, Rupert Ziggy Heming <Composer>, Collin Burdick <Lyricist>, Collin Burdick <Composer>, Louis Harold Monro <Lyricist>, Louis Harold Monro <Composer>","DirtySnatcha Records Publishing <ASCAP>, LAB10 Publishing <BMI>","yes","","","=""00:03:11""","=""00:00:00""","no","no","What If? 

Hey yo,

It's Rivibes

Listen 

They heard that drum sound on a the map now, a link up man are making 
Been round for a min a now and now I’m in town and it’s shaking 
They said this round man are win now but this crown for the taking 
Switch out, get the rigs out man ticks up now it changing 


Jumping on the track I said I’m back you best believe in it 
Mandem on the map, the bangers slap you know we breathing it 
Mixing up the sound you know I’m down and yeah I seen a bit 
know we heard a lot, catch the drop if you’re feeling it


aye wait what if the drop went wub wub wub wub
ya thats it

aye wait wait wait wait

aye check it

They heard that drum sound on a the map now, a link up man are making 
Been round for a min a now and now I’m in town and it’s shaking 
They said this round man are win now but this crown for the taking 
Switch out, get the rigs out man ticks up now it changing 


Jumping on the track I said I’m back you best believe in it 
Mandem on the map, the bangers slap you know we breathing it 
Mixing up the sound you know I’m down and yeah I seen a bit 
know we heard a lot, catch the drop if you’re feeling it

wait wait wait wait
what if the drop went
wub wub wub wub
Sure

aye wait wait wait wait

aye yeah thats it

a beat go womp womp womp 

a yo you know how we do

hey Mport, Martial Taktics, Monroller, Big Nut Chuck

Its Rivibes Haa ha

Wub wub wub wub","","Thomas Nalian <AR>, Marc Mount <MasteringEngineer>, Marc Mount <MixingEngineer>","Ché Leader,Marc Mount,Rupert Ziggy Heming,Collin Burdick,Louis Harold Monro","False","False",
"Audio","6863bd0da30964f37b5e40ae","Mandem","","Rivibes, Mport","EDM Spotlight","Dirtysnatcha Records","","7/11/2025",="198704601446","DSR162","$2.80 ($3.99 SRLP) - S4","Garage","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"7/11/2025","7/8/2025","thomas@dirtysnatcha.com","7/11/2025","7/8/2025",,,"AudioTrack","6863be9c78172f6d6b739190",="1",="2","Makin' Them Stare","","Rivibes, Mport","USA2P2534102","$0.70 ($0.99 SRLP) - T2","Grime","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Ché Leader <Lyricist>, Ché Leader <Composer>, Marc Mount <Lyricist>, Marc Mount <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:43""","","no","no","And it’s Rivibes, Mport
Raising the air, just raising the air
1 2 foot man raising the air
Man I said lift off, taking em taking em
Just raising em, yeah raising em
Yo, listen
1 2 foot man raising the air
Mana said lift off taking them there
Riv man taking em where
Big sound system making em stare
Can’t find me man making em care
Do my ting man I’m baking it here
Shelly in town can’t waiver there fare
Big function man waving it bare
Got em raving it hard
Afters ting man taking it yard
Me and my g’s man making it large
Oldschool par man waking his marge
Me and my team keep raising the bar
Pop one drink now it’s raving in bars
Tipped that cab now were racing in car
I won’t stop man aiming for stars
Drop that pack man taking it back
Then get gassed when I’m lacing the track
Love this ting still making the stack
Some man are snakes man facing the facts
It’s the Riv my name on the map
Draw one ting now she making it clap
She know r I’d be breaking her back
Two rounds in now I’m taking a nap
Now I’m taking a sec
Back on stage man making a set
Front row crewdem breaking a neck
They all know man its Ché with the tek
Never been that man wasting a breath
Switched up man not chasing the zest
Hungry now not taking a rest
Schooling them man acing the test
Raising the air
Raising the air
Taking em there
Waking em waking em
Man raising the air
1 2 foot man raising the air
Man a said lift off taking them there
Big sound soundsystem taking them there
Lift off lift off
It’s the Riv man taking em there
Lift off lift off
It’s like 1 2 foot man raising the air
Really taking it there
Man i said lift off lift off
It’s the 1 2 foot man Ché Disappear","","Thomas Nalian <AR>, Marc Mount <MixingEngineer>, Marc Mount <MasteringEngineer>","Ché Leader,Marc Mount","False","False",
"Audio","6863bd0da30964f37b5e40ae","Mandem","","Rivibes, Mport","EDM Spotlight","Dirtysnatcha Records","","7/11/2025",="198704601446","DSR162","$2.80 ($3.99 SRLP) - S4","Garage","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"7/11/2025","7/8/2025","thomas@dirtysnatcha.com","7/11/2025","7/8/2025",,,"AudioTrack","6863be9c78172f6d6b739191",="1",="3","Step In","","Rivibes, Mport, Nyquist feat. Big Nut Chuck","USA2P2534103","$0.70 ($0.99 SRLP) - T2","Grime","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Ché Leader <Lyricist>, Ché Leader <Composer>, Colin Burdick <Lyricist>, Colin Burdick <Composer>, Derek Nyquist <Lyricist>, Derek Nyquist <Composer>, Marc Mount <Lyricist>, Marc Mount <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:27""","","yes","no","And its Rivibes,
Ay yo Mport, big nut chuck,
Nyquist?
I don't know how to say that
Oi Nyquist
What are we saying?
i’m that guy on the bass music man they lose it when I step in
I’m in a different league in a different scene so when they wanna beef like tekken
I do this shit for the ravers G, but got fam that will bring out the weapon
So Teleman Just catch vibe in the dance man you know that ain’t on testing
I don’t care if you’re boys with my boys like nah g you ain’t my bredin
As a yout it was like my toys are my toys so g better keep stepping
See I put in the work for a minute right so brudda best know I aint messing
Couple man doubted the plan when they L ask for hand man I teach em a lesson
I don’t care if you know my fam I don’t know you man I aint guessing
I ditched them man. Got my head top down and I swear down G it was a blessing.
Now I’m doing up globe and I’m set to blow they keep on saying that I’m next in
But I do this shit bc I love this scene but I swear down brudda I’m destined
You don’t know me fam you ain't seen my plan you ain't been there when man are stresing
See I been through hell man I know that well so brudda best know that I’m pressing
I’ve been doing up states got dubs in the crate and I know that them man are checking
Cah it’s r I v to I b e s if you don’t know better go check him
Jheeze,
Ay yo,
Oi you man
Oi come we switch it up a bit.
Lets give em that heavy heavy, you know what im saying?
Oi listen, what we saying?
Run it back like this!
i’m that guy on the bass music man they lose it when I step in
Step in
Why they wanna beef like tekken
Run it back like this
yo
Jheeze
Run it back like this
Blaow
Step in","","Thomas Nalian <AR>, Marc Mount <MixingEngineer>, Marc Mount <MasteringEngineer>","Ché Leader","False","False",
"Audio","6863bd0da30964f37b5e40ae","Mandem","","Rivibes, Mport","EDM Spotlight","Dirtysnatcha Records","","7/11/2025",="198704601446","DSR162","$2.80 ($3.99 SRLP) - S4","Garage","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"7/11/2025","7/8/2025","thomas@dirtysnatcha.com","7/11/2025","7/8/2025",,,"AudioTrack","6863be9c78172f6d6b739192",="1",="4","White Claw","","Rivibes, King Fluff","USA2P2534104","$0.70 ($0.99 SRLP) - T2","Tech House","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Ché Leader <Lyricist>, Ché Leader <Composer>, King Fluffington <Lyricist>, King Fluffington <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:30""","","yes","no","What was it again?
King fluff
I’ll have magnum not a white claw g
cocky prick yeah might call me
Lost his shit yeah thats likely see
Cah toking On a zoot of them Cali trees
Heat like the spice
Love to spicy
Bois got the whole team right
Stand up tall like fe fo fi
Cah this one the heater, gas
Got this on repeater, dash
Say this on the meter, cash
Waiting to meet our match
One Glance I seen bare trash
Got bars never seen thats stash
They dance on the beat man a mash
Hah Laughing at peeps in their packs
Yes fam let me murk the track
I blow head tops back when I burning raps
I Seen them lot lack so they’re turning tapped
I don’t tek no chats now your learning facts
I’ve moved cats I’m onto the beats
Man new a map, man a new on the scene
Getting jiggy on the riddem got you moving on your feet
Said it s Silly when I see em there grooving on a there seat
I took grime to US got the whole place pumping
Gassed the geezers, birds n the bumpkins
Mashed the speakers that turnt up the function
We left the pieces man we jumped on the junction
See i’ve moved from flats now I’m on to the beach
Now the foods not a pack nah it’s munch that I eat
But come true to the back bros got what you need
Still glued to trap when I roll with my peeps
Bun a reefa, not a blunt my guy
Smoked for a minute now thats not my line
Got the whole of me in it lemme rock my time
Got soul let me give, take a shot that fine
Bun a reefa, not a blunt my guy
Smoked for a minute now thats not my line
Got the whole of me in it lemme rock my time
Got soul let me give, take a shot that fine
’ll have magnum not a white claw g
cocky prick yeah might call me
Lost his shit yeah thats likely see
Cah toking On a zoot of them Cali trees
Heat like the spice
Love to spicy
Bois got the whole team right
Stand up tall like fe fo fi
Cah this one the heater, gas
Got this on repeater, dash
Say this on the meter, cash
Waiting to meet our match
One Glance I seen bare trash
Got bars never seen thats stash
They dance on the beat man a mash
Hah Laughing at peeps in their packs
not a white claw g
not a white claw g
never a white claw g
cocky prick yeah might call me
Bun a reefa, not a white claw g
not a white claw g
not a white claw g
Random raver show me your bass face,
Rigs and the lights in the field its the main place
Guners with their eyes black dots by the main stage
Its going off and getting hot like a baked cake
No need to vacate
Feel what the bass makes
Yeah cah the bass great
Wobble like a k’d ape
No mistake but I like to mistake said no mistake but love to mistake
Come in different
They underestimate
There on a plate
Man I come in yesterday
Tear it away
like gone undress my bae
Stare in the face To the death
its taking mate
Pause
Draws
Thoughts
Then takeaway
Come raw with the sauce
No mayonnaise
I was touring abroad
Now it’s greyer days
’ll have magnum not a white claw g
cocky prick yeah might call me
Lost his shit yeah thats likely see
Cah toking On a zoot of them Cali trees
Heat like the spice
Love to spicy
Bois got the whole team right
Stand up tall like fe fo fi
Cah this one the heater, gas
Got this on repeater, dash
Say this on the meter, cash
Waiting to meet our match
One Glance I seen bare trash
Got bars never seen thats stash
They dance on the beat man a mash
Hah Laughing at peeps in their packs
not a white claw g
not a white claw g
I’ll have a magnum
not a white claw g
not a white claw g
not a white claw g
I’ll have a magnum
not a white claw g
not a white claw g
not a white claw g
I’ll have a magnum
not a white claw g
not a white claw g
not a white claw g
I’ll have a magnum
not a white claw g","","Thomas Nalian <AR>, Marc Mount <MixingEngineer>, Marc Mount <MasteringEngineer>","Ché Leader","False","False",
"Audio","686c85ec2f3276b7eb75e7c2","WTF Is Trench","","Akronym","EDM Spotlight","Dirtysnatcha Records","","7/25/2025",="198704626296","DSR163","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"7/22/2025","7/22/2025","thomas@dirtysnatcha.com","7/22/2025","7/22/2025",,,"AudioTrack","687f483ddf12cb983ef6090b",="1",="1","WTF Is Trench","","Akronym","USA2P2536597","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Reccords","℗ 2025 DirtySnatcha Records","Joseph Torres <Lyricist>, Joseph Torres <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:32""","","yes","no","""How may I help you? How may I help you?""
""Yes, I um... think I'm going to get um.. general chicken with rice.""
""Okok""
""I'm going to get a TRENCH with it""
""It come with TRENCH. It come with TRENCH. It come with TRENCH. It come with TRENCH..... TRENCH.""
""Okok....""
""Need a chicken TRENCH""
""Hey hey hey hold on man.""
""What?""
""WHAT THE FUCK IS TRENCH""","","Thomas Nalian <AR>","Joseph Torres","False","False",
"Audio","6843e7a76274c4f1f2060e79","Watagwan","","ZURGLIN","EDM Spotlight","Dirtysnatcha Records","","6/20/2025",="198704551482","DSR158","$2.80 ($3.99 SRLP) - S4","Dubstep","Released","© 2025 DirtySnatcha  Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"6/11/2025","6/9/2025","thomas@dirtysnatcha.com","6/11/2025","6/9/2025",,,"AudioTrack","6843e8d36274c4f1f2060f71",="1",="1","Watagwan","","ZURGLIN","USA2P2523431","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Michael Delvenne <Lyricist>, Michael Delvenne <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:55""","=""00:00:22""","yes","no","Bitch

Rude boy now come, you’ll make no friends 
Badmon going hard you don’t wanna smoke them
If you tell them off chart
You know badadan dem 
Pussy boy pull up say WATAGWAN dem","","Thomas Nalian <AR>","Michael Delvenne","False","False",
"Audio","6843e7a76274c4f1f2060e79","Watagwan","","ZURGLIN","EDM Spotlight","Dirtysnatcha Records","","6/20/2025",="198704551482","DSR158","$2.80 ($3.99 SRLP) - S4","Dubstep","Released","© 2025 DirtySnatcha  Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"6/11/2025","6/9/2025","thomas@dirtysnatcha.com","6/11/2025","6/9/2025",,,"AudioTrack","6843e8d36274c4f1f2060f72",="1",="2","Bring The Pain","","ZURGLIN","USA2P2528433","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Mehow Delvenne <Lyricist>, Mehow Delvenne <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:24""","=""00:00:12""","yes","no","Bitch

We bring the pain and become obsessed
Try to get to me no free access
Try to mess with me, you must be brainless
Leave your pain tabs cause you feelin depressed","","Thomas Nalian <AR>","Mehow Delvenne","False","False",
"Audio","6843e7a76274c4f1f2060e79","Watagwan","","ZURGLIN","EDM Spotlight","Dirtysnatcha Records","","6/20/2025",="198704551482","DSR158","$2.80 ($3.99 SRLP) - S4","Dubstep","Released","© 2025 DirtySnatcha  Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"6/11/2025","6/9/2025","thomas@dirtysnatcha.com","6/11/2025","6/9/2025",,,"AudioTrack","6843e8d36274c4f1f2060f73",="1",="3","Nasty","","ZURGLIN","USA2P2528434","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Mehow Delvenne <Lyricist>, Mehow Delvenne <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:53""","=""00:00:12""","yes","no","Bitch 
I just wanna freak get nasty
All the girls in the front and the boys in the backseat

I just wanna freak get nasty
All the girls in the front and the boys in the the boys in the","","Thomas Nalian <AR>","Mehow Delvenne","False","False",
"Audio","6843e7a76274c4f1f2060e79","Watagwan","","ZURGLIN","EDM Spotlight","Dirtysnatcha Records","","6/20/2025",="198704551482","DSR158","$2.80 ($3.99 SRLP) - S4","Dubstep","Released","© 2025 DirtySnatcha  Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"6/11/2025","6/9/2025","thomas@dirtysnatcha.com","6/11/2025","6/9/2025",,,"AudioTrack","6843e8d36274c4f1f2060f74",="1",="4","Kong","","ZURGLIN","USA2P2528435","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Mehow Delvenne <Lyricist>, Mehow Delvenne <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:12""","=""00:00:00""","yes","no","Bitch

look at what we do man

King Kong I be ready

Bitch","","Thomas Nalian <AR>","Mehow Delvenne","False","False",
"Audio","6846224d663e7eb4947d7a63","Hip Swing","","WHOiSEE, DARK MATTER","EDM Spotlight","Dirtysnatcha Records","","6/27/2025",="198704551987","DSR159","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"6/9/2025","6/9/2025","thomas@dirtysnatcha.com","6/9/2025","6/9/2025",,,"AudioTrack","68462600663e7eb4947d8416",="1",="1","Hip Swing","","WHOiSEE, DARK MATTER","USA2P2528572","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Brett Hopkin <Lyricist>, Brett Hopkin <Composer>, Isaac Tullos <Lyricist>, Isaac Tullos <Composer>, Joey Kalina <Lyricist>, Joey Kalina <Composer>","DirtySnatcha Records Publishing <ASCAP>, LAB10 Publishing <BMI>","yes","","","=""00:03:56""","=""00:00:38""","no","no","Yea I’m bringing it back, back, back

Yea I’m bringing it back, back, back

Yea I’m bringing it back, back, back

Make your hips swing, now move your waste with the bass

Move your waist

Now move your waist with the bass drop

Now move your waist with the bass drop

Yea I’m bringing it back, back, back

Yea I’m bringing it back, back, back

Yea I’m bringing it back, back, back

Make your hips swing, now move your waste with the bass drop

Move your waist

Now move your waist with the bass drop

Now move your waist with the bass drop","","Thomas Nalian <AR>","Brett Hopkin,Isaac Tullos,Joey Kalina","False","False",
"Audio","68462bcdcb4762b1c86e2458","Gangsta's Paradise","","DirtySnatcha, Don Chido","EDM Spotlight","Dirtysnatcha Records","","7/18/2025",="198704552014","DSR160","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"7/28/2025","6/9/2025","thomas@dirtysnatcha.com","7/28/2025","6/9/2025",,,"AudioTrack","68462cbf71265d8951cd3e1e",="1",="1","Gangsta's Paradise","","DirtySnatcha, Don Chido","USA2P2528575","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Artis Ivey <Lyricist>, Douglas Rasheed <Lyricist>, Larry James Sanders <Lyricist>, Stevie Wonders <Lyricist>","Black Bull Music Inc. <ASCAP>, Jobete Music Co Inc. <ASCAP>, Madcastle Muzic <BMI>, Only Child's Brother's  Music <ASCAP>, Universal Songs of Polygram International Inc. <BMI>, WC Music Corp <ASCAP>, ZEFNATOR C/O It's Only About Music LLC <ASCAP>","yes","","","=""00:03:13""","=""00:00:20""","no","no","Been spendin' most their lives
Livin' in a gangsta's paradise
Been spendin' most their lives
Livin' in a gangsta's paradise
Keep spendin' most our lives
Livin' in a gangsta's paradise
Keep spendin' most our lives
Livin' in a gangsta's paradise


Look at the situation they got me facing
I can't live a normal life, I was raised by the street
So I gotta be down with the hood team
Too much television watchin', got me chasing dreams
I'm a educated fool with money on my mind
Got my ten in my hand and a gleam in my eye
I'm a loc'd out gangsta, set trippin' banger
And my homies is down, so don't arouse my anger
Fool, death ain't nothin' but a heart beat away
I'm livin' life do or die, what can I say?
I'm 23 now but will I live to see 24?
The way things is going I don't know
Tell me why are we so blind to see
That the ones we hurt are you and me?

Been spendin' most their lives
Livin' in a gangsta's paradise
Been spendin' most their lives
Livin' in a gangsta's paradise
Keep spendin' most our lives
Livin' in a gangsta's paradise
Keep spendin' most our lives
Livin' in a gangsta's paradise

Power and the money, money and the power
Minute after minute, hour after hour
Everybody's runnin', but half of them ain't lookin'
It's going on in the kitchen, but I don't know what's cookin'
They say I gotta learn, but nobody's here to teach me
If they can't understand it, how can they reach me?
I guess they can't, I guess they won't
I guess they front, that's why I know my life is out of luck, fool
Been spendin' most their lives
Livin' in a gangsta's paradise
Been spendin' most their lives
Livin' in a gangsta's paradise
Keep spendin' most our lives
Livin' in a gangsta's paradise
Keep spendin' most our lives
Livin' in a gangsta's paradise
Tell me why are we so blind to see
That the ones we hurt are you and me?
Tell me why are we so blind to see
That the ones we hurt are you and me?","","Thomas Nalian <AR>","Leigh Bray","False","False",
"Audio","6814714dbf6ec5953f374ab0","Watagwan","","ZURGLIN","EDM Spotlight","Dirtysnatcha Records","","5/16/2025",="198704511233","DSR155","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"5/14/2025","5/14/2025","thomas@dirtysnatcha.com","5/14/2025","5/13/2025",,,"AudioTrack","681472a18537e09124cfa026",="1",="1","Watagwan","","ZURGLIN","USA2P2523431","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Michael Delvenne <Lyricist>, Michael Delvenne <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:55""","=""00:00:22""","yes","no","Bitch

Rude boy now come, you’ll make no friends 
Badmon going hard you don’t wanna smoke them
If you tell them off chart
You know badadan dem 
Pussy boy pull up say WATAGWAN dem","","Thomas Nalian <AR>","Michael Delvenne","False","False",
"Audio","67c0afc17a6624103d57669b","Brainwash","","Dark Matter","EDM Spotlight","Dirtysnatcha Records","3/21/2025","3/21/2025",="198704407116","DSR149A","$2.80 ($3.99 SRLP) - S4","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"3/11/2025","3/11/2025","thomas@dirtysnatcha.com","3/11/2025","3/11/2025",,,"AudioTrack","67c0afc17a6624103d576697",="1",="3","Super Nova","","Dark Matter","USA2P2506755","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Isaac Tullos <Lyricist>, Isaac Tullos <Composer>, Joey Kalina <Lyricist>, Joey Kalina <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:54""","","yes","no","Dark Matter

Super Nova

They are among the biggest explosions of radio energy in the entire universe.
They generate more energy than a billion suns.
The energy in radio frequencies is so great that eventually the entire universe will be aware of this one explosion.

Super Nova

Ima break shit

Brace yourselves for a cosmic cataclysm of unprecedented proportions.

Super Nova

Ima break shit","","Thoamas Nalian <AR>","Isaac Tullos,Joey Kalina","False","False",
"Audio","67c0afc17a6624103d57669b","Brainwash","","Dark Matter","EDM Spotlight","Dirtysnatcha Records","3/21/2025","3/21/2025",="198704407116","DSR149A","$2.80 ($3.99 SRLP) - S4","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"3/11/2025","3/11/2025","thomas@dirtysnatcha.com","3/11/2025","3/11/2025",,,"AudioTrack","67c0afc17a6624103d576698",="1",="1","Dark Matter","","Dark Matter","USA2P2506756","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Isaac Tullos <Lyricist>, Isaac Tullos <Composer>, Joey Kalina <Lyricist>, Joey Kalina <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:48""","","no","no","What if I told you that everything you see, touch, and experience is just a tiny fraction of our universe. 
That a mysterious force invisible to our eyes holds the secrets of the cosmos.

Welcome to the enigma of Dark Matter. 

Ominous Dark Matter

Dark Matter remains one of the universe's most profound enigmas. 
Even with the leaps in technology and knowledge, this elusive player keeps most of its cards hidden.
Teasing us with mere gravitational hints at its existence.
As we gaze into the vast cosmos, pushing the boundaries of our understanding, we stand on the brink of perhaps the greatest revelation in astrophysics. 

Ominous Dark Matter

Each discovery, every observation, brings us a step closer to unraveling its true nature.
What if one day we finally unveil the true identity of Dark Matter?
What doors might that open for our understanding of the cosmos?","","Thoamas Nalian <AR>","Isaac Tullos,Joey Kalina","False","False",
"Audio","67c0afc17a6624103d57669b","Brainwash","","Dark Matter","EDM Spotlight","Dirtysnatcha Records","3/21/2025","3/21/2025",="198704407116","DSR149A","$2.80 ($3.99 SRLP) - S4","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"3/11/2025","3/11/2025","thomas@dirtysnatcha.com","3/11/2025","3/11/2025",,,"AudioTrack","67c0afc17a6624103d576699",="1",="4","Sound Boiz","","Dark Matter","USA2P2506757","$0.91 ($1.29 SRLP) - T3","Grime","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Isaac Tullos <Lyricist>, Isaac Tullos <Composer>, Joey Kalina <Lyricist>, Joey Kalina <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:39""","","no","no","Sound boi, Sound
Sound boi, Sound boi
Sound boi, Sound
Sound boi, Sound boi, Sound boi

Sound boi
Sound boi
Sound boi

Sound boi
Sound boi
Sound boi

Sound boi, Sound
Sound boi, Sound boi
Sound boi, Sound
Sound boi, Sound boi, Sound boi

Sound boi
Sound boi
Sound boi

Sound boi
Sound boi
Sound boi","","Thoamas Nalian <AR>","Isaac Tullos,Joey Kalina","False","False",
