"Product Type","Product Id","Product Title","Product Version","Product Display Artist","Parent Label","Label","Original Release Date","Release Date","UPC","Catalog #","Product Price Tier","Product Genre","Submission Status","Product C Line","Product P Line","Pre-Order Date","Exclusives","ExplicitLyrics","Product Play Link","Liner Notes","Primary Metadata Language","Compilation","PDF Booklet","Timed Release Date","Timed Release Music Services","Last Process Date","Import Date","Created By","Last Modified","Submitted At","Submitted By","Vevo Channel","TrackType","Track Id","Track Volume","Track Number","Track Name","Track Version","Track Display Artist","Isrc","Track Price Tier","Track Genre","Audio Language","Track C Line","Track P Line","Writers/Composers","Publishers/Collection Societies","Withhold Mechanicals","Pre-Order Type","Instant Gratification Date","Duration","Sample Start Time","Explicit Lyrics","Album Only","Lyrics","Performing Contributors","Non-Performing Contributors","Producers","Full Continuous Mix","Continuously Mixed Individual Song","Track Play Link"
"Audio","671672a2126997c258b6ff1e","Danger","Remixes","JAYSYX, AG","EDM Spotlight","Dirtysnatcha Records","7/19/2021","7/19/2021",="198342496428","DSR41","$4.20 ($5.99 SRLP) - S6","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","671672a2126997c258b6ff1c",="1",="4","Danger","Elusion Remix","JAYSYX, AG","GBRKQ2133620","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Jordan McLaughlin <Writer>, Jordan McLaughlin <Composer>, Andrew Garcia <Writer>, Andrew Garcia <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:46""","","yes","no","Code Invalid. System Failure Computer stand by. Wait a second
Knock the fuck out. DIsarm. Code invalid. System Failure. System Failure. Computer standing by. Waiting for men. Wait a second. knock the fuck out. Switch disarm.","","","Jordan McLaughlin,Andrew Garcia","False","False",
"Audio","671672a2126997c258b6ff1e","Danger","Remixes","JAYSYX, AG","EDM Spotlight","Dirtysnatcha Records","7/19/2021","7/19/2021",="198342496428","DSR41","$4.20 ($5.99 SRLP) - S6","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","671672a2126997c258b6ff1d",="1",="5","Danger","Kringe Remix","JAYSYX, AG","GBRKQ2133622","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Jordan McLaughlin <Writer>, Jordan McLaughlin <Composer>, Andrew Garcia <Writer>, Andrew Garcia <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:26""","","no","no","System Failure. Code Invalid. Danger. System Failure. Wait a second. Wait a second. system malfunction. danger. you will be destroyed. danger.","","","Jordan McLaughlin,Andrew Garcia","False","False",
"Audio","6716737bb57030fe904f574c","Fvck","","Hurting Murphy","EDM Spotlight","Dirtysnatcha Records","3/31/2023","3/31/2023",="198342492000","DSR89","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/30/2024","10/30/2024","josh.erickson@ingrooves.com","10/30/2024","10/30/2024",,,"AudioTrack","6716737bb57030fe904f574b",="1",="1","Fvck","","Hurting Murphy","USLZJ2376873","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Forrest Rigdon <Writer>, Forrest Rigdon <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:12""","","yes","no","The night was all hail Mary and Bilbo all over me. Well, the old man, no doubt here is more than an and. Oh, oh.

The Fuck

Know when you woke up with that one? Yeah. You were going to be gone with the rain, don't you? Well, I'm full of life. They've known me for... Oh, you don't...

The Fuck","","","Forest Rigdon","False","False",
"Audio","671672a27056a2b18cfd6bf2","Fight Time","","Megahurtz","EDM Spotlight","Dirtysnatcha Records","8/23/2021","8/23/2021",="198342492123","DSR42","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"10/31/2024","10/31/2024","josh.erickson@ingrooves.com","10/31/2024","10/31/2024",,,"AudioTrack","671672a27056a2b18cfd6bf1",="1",="1","Fight Time","","Megahurtz","GBRKQ2178616","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Shahram Fouladgar <Writer>, Shahram Fouladgar <Composer>, Nicholas Engelhardt <Writer>, Nicholas Engelhardt <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:37""","","yes","no","Yo thats fucking crazy dude. switch","","","Shahram Fouladgar,Nicholas Engelhardt","False","False",
"Audio","6716750ab57030fe904f6ba8","Corneal Abrasion","","Simplifi, Redder","EDM Spotlight","Dirtysnatcha Records","3/1/2024","3/1/2024",="198342094976","DSR128","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"10/23/2024","10/23/2024","josh.erickson@ingrooves.com","10/23/2024","10/23/2024",,,"AudioTrack","6716750ab57030fe904f6ba7",="1",="1","Corneal Abrasion","","Simplifi, Redder","USLZJ2430043","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Sean Nelson <Writer>, Sean Nelson <Composer>, Jason Chilluffo <Writer>, Jason Chilluffo <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:02""","","no","no","AGHHHHHHHHHHHHHHHHHHHHHHHH","","","Sean Nelson,Jason Chilluffo","False","False",
"Audio","6716750ab57030fe904f6bac","No Traces","","Trenches, Virg™","EDM Spotlight","Dirtysnatcha Records","4/5/2024","4/5/2024",="198342361740","DSR130","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/4/2024",,,"AudioTrack","6716750ab57030fe904f6bab",="1",="1","No Traces","","Trenches, Virg™","GBRKQ2472806","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Tanner Sagle <Writer>, Tanner Sagle <Composer>, Virdell Robinson <Writer>, Virdell Robinson <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:12""","","yes","no","I'm feelin' lieutenant, baby, y'all, I'm feelin' menace In my mouth, I'm like the dentist Tap the bag back and forth with my dog, it's like it's tennis Bitch, I'm feelin' like a chemist when I'm cookin' on this home In this shit up in Coahuila, nigga, I need all the dope Red room, a cemetery, dead faces on the floor For a plate, I just ate, nigga, I still want some more Yeah, no traces I've been countin' up my money, love my blue faces Ain't nobody trippin' on me, neither ties laced You smokin' that quad, kush, when I'm smokin' flames I've been movin' heavy, boy, it's go by time, I waited I'm a heavyweight, dawg, last time that I waited Niggas switchin' up, but I'm ten toes on the pavement I just took a natty charge, yep, I feel amazing I'm a one-on-one, baby, ain't no dammit, promise how I'm winnin' Had to call God, cuz the devil got me sinnin' Come and get your shawty, tryna get me out my linen I can see the snake in grass, so I'm just in the venom Pick a shot, I'm shootin' back, nigga, please don't play the victim I'ma get this cash, either way, I'm gettin' in it I'm feelin' lieutenant, better yet, I'm feelin' menace In the mouth, I'm like the dentist Cut the bag back and forth with my dog, it's like it's tennis Bitch, I feel like a dentist when I'm cookin' on this off In this shit, I make a real up, nigga, I need all this dough Bedroom, a cemetery, dead faces on the floor Cold blades, I just ate, nigga, I still want some more Had to call God, cuz the devil got me sinnin' Come and get your shawty, tryna get me out my linen I can see the snake in grass, so I'm just in the venom Pick a shot, I'm shootin' back, nigga, please don't play the victim I'm feelin' lieutenant, better yet, I'm feelin' menace I'm like the dentist, back and forth with my dog, it's like I'm feelin' lieutenant, better yet, I'm feelin' menace In the mouth, I'm like the dentist Tap the bag back and forth with my dog, it's like it's tennis Bitch, I feel like a dentist when I'm cookin' on this off No traces, I be countin' up my money like my blue faces Ain't nobody strippin' on me, need the ties laced You smokin' that quad, cuz when I smoke it's laced I've been movin' heavy, boy, it's go by time, I waited I'm a heavyweight dog, last time that I waited Niggas switchin' up, put up ten toes on the pavement I just took a net, he charged up, I feel amazing I'm a one-on-one, baby, ain't no damn replacement Had to call God, cuz the devil got me sinnin' Come and get your shawty, tryna get me out my linen So I'm dodgin' the venom Nigga, please don't play the victim Either way, I'm gettin' me Feelin' menace In the mouth, I'm like the dentist Tap the bag back and forth with my dog, it's like it's tennis","","","Tanner Sagle,Virdell Robinson","False","False",
"Audio","67167372126997c258b704be","Game","","Sloth, Chackk","EDM Spotlight","Dirtysnatcha Records","1/12/2024","1/12/2024",="197999855442","DSR116","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/28/2024",,,"AudioTrack","67167372126997c258b704bd",="1",="1","Game","","Sloth, Chackk","QZ5FN2416543","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Jannik Kairies <Writer>, Jannik Kairies <Composer>, Brandon Baichoo <Writer>, Brandon Baichoo <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:22""","","no","no","I'm the head of the game now.
No time to play huh","","","Jannik Kairies,Brandon Baichoo","False","False",
"Audio","67167510126997c258b71623","Operator Error","","Big City","EDM Spotlight","Dirtysnatcha Records","3/8/2024","3/8/2024",="198342036334","DSR125","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"10/25/2024","10/25/2024","josh.erickson@ingrooves.com","10/25/2024","10/25/2024",,,"AudioTrack","67167510126997c258b7161f",="1",="1","No Problems!","","Big City feat. Tonzology","USLZJ2403319","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Anthony West <Writer>, Zachary Moreno <Writer>, Zachary Moreno <Composer>, Michael Moreno <Writer>, Michael Moreno <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:24""","","yes","no","Yeah, Yeah
On my bullshit
fully loaded clips
they dont want no problems. no problems
I'll solve them
They don't want no problems
yeah
uhm hmm
and that fully loaded clip
uhm hmm
we bout it
yeah
my bullshit hmm
we bout it
yeah
yeah
on my bullshit
full loaded clips
they dont want no problem no problems
ill solve them
they dont want no problems with me
yeah
we bout it
yeah
on my bullshit
we bout it
yeah
my bullshit","","","Zachary Moreno,Michael Moreno","False","False",
"Audio","67167510126997c258b71623","Operator Error","","Big City","EDM Spotlight","Dirtysnatcha Records","3/8/2024","3/8/2024",="198342036334","DSR125","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"10/25/2024","10/25/2024","josh.erickson@ingrooves.com","10/25/2024","10/25/2024",,,"AudioTrack","67167510126997c258b71620",="1",="2","Weed Spot","","Big City","USLZJ2403314","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Zachary Moreno <Writer>, Zachary Moreno <Composer>, Michael Moreno <Writer>, Michael Moreno <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:08""","","no","no","Weed spot
hit up a weed spot then","","","Zachary Moreno,Michael Moreno","False","False",
"Audio","67167510126997c258b71623","Operator Error","","Big City","EDM Spotlight","Dirtysnatcha Records","3/8/2024","3/8/2024",="198342036334","DSR125","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"10/25/2024","10/25/2024","josh.erickson@ingrooves.com","10/25/2024","10/25/2024",,,"AudioTrack","67167510126997c258b71621",="1",="3","Rat Patrol","","Big City feat. Tonzology","USLZJ2403323","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Anthony West <Writer>, Zachary Moreno <Writer>, Zachary Moreno <Composer>, Michael Moreno <Writer>, Michael Moreno <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:08""","","yes","no","Running games like its natural 

running their veins like its natural
no guns no glory 
you can never rat patrol
pussy
when the 
when the
they gonna rat patrol
pussies","","","Zachary Moreno,Michael Moreno","False","False",
"Audio","67167510126997c258b71623","Operator Error","","Big City","EDM Spotlight","Dirtysnatcha Records","3/8/2024","3/8/2024",="198342036334","DSR125","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"10/25/2024","10/25/2024","josh.erickson@ingrooves.com","10/25/2024","10/25/2024",,,"AudioTrack","67167510126997c258b71622",="1",="4","Operator Error","","Big City","USLZJ2403328","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Zachary Moreno <Writer>, Zachary Moreno <Composer>, Michael Moreno <Writer>, Michael Moreno <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:32""","","no","no","If you like to make a call please hang up and try again
If you need help hang up and dial your operator
If you need help hang up and dial your operator
operator
operator
operator
operator
Hang up an dial your operator","","","Michael Moreno,Zachary Moreno","False","False",
"Audio","67167373b57030fe904f5654","Hypnotize","","In Orbit Dubz","EDM Spotlight","Dirtysnatcha Records","12/1/2023","12/1/2023",="197999477019","DSR113","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/27/2024",,,"AudioTrack","67167373b57030fe904f5653",="1",="1","Hypnotize","","In Orbit Dubz","QZZ8B2327916","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Simon Shaheen <Writer>, Simon Shaheen <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:39""","","no","no","its funny because no one believes ﻿you. when you act as if you dont have all of the power. I'm gonna test to see how open your mind is. In Orbit Dubz. 
its funny because no one believes ﻿you. when you act as if you dont have all of the power.
I'm gonna test to see how open your mind is. In Orbit Dubz.","","","Simon Shaheen","False","False",
"Audio","67167376b57030fe904f5742","High On Life","","Autokorekt feat. Ashclappem","EDM Spotlight","Dirtysnatcha Records","7/28/2023","7/28/2023",="198342479759","DSR98","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/25/2024","10/25/2024","josh.erickson@ingrooves.com","10/25/2024","10/25/2024",,,"AudioTrack","67167376b57030fe904f5741",="1",="1","High On Life","","Autokorekt feat. Ashclappem","QZTV32368009","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Anthony Autolino <Writer>, Anthony Autolino <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:43""","","yes","no","I feel bad for the girls tryna keep up with me
Cause honestly, probably you're fucking with the prodigies
And good guess, latex and promises
Whisper cautious they could have you stuck
Living a life full of complacency
And sorry I ain't replied till now
I'm stuck in latency, this percocet
Mixed with Zaza, it got me hazy
See but baby, please I'm too damn high to deal with tragedies
Well actually, this ain't right
Now I'm happy naturally
Percocet, now if you're stuck
Promises, whisper cautious they could have you stuck
Percocet, now if you're stuck
Percocet, now if you're stuck
Perc, perc, perc, perc, perc, perc, perc, perc, perc, perc
Fucking with the prodigies
I can see it
I can see it
I can see it
What the fuck?
Cockroaches in a cabinet
Going psycho on McNuggets
But we're asking for the gas
It's schizophrenic, tactical busters
I can't stand it
I'm a wizard with the static
With the blood up in a casket
On a run up with the bandits, yeah
Yeah, we ten-fo, with my homies, rockin' shows
Heavy cookie, check my leg with my dance floor
Yeah, we on the low, bruh, yeah, we on the low, bro
Hit his O's for the dough, yeah, I'm on the low
I'm on the low, I'm on the low, I'm on the low
There's cockroaches in the cabin, going psycho on the wagon
Cockroaches, cockroaches, cockroaches, cockroaches
I'm on the low, I'm on the low, I'm on the low
I'm on the low, I'm on the low, I'm on the low","","","Anthony Autolino,Nathan Christie","False","False",
"Audio","66e76c3152008f701503317e","Speakerbox","","Sopädia","EDM Spotlight","Dirtysnatcha Records","10/11/2024","10/11/2024",="198704158292","DSR139","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"9/17/2024","9/17/2024","thomas@dirtysnatcha.com","9/17/2024","9/16/2024",,,"AudioTrack","66e77349bf1e4c5f58e1109f",="1",="1","Speakerbox","","Sopädia","USA2P2460958","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Ryan O'Donnell <Writer>, Ryan O'Donnell <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:24""","","no","no","Coming live live live live live live live
Coming live live live live live live live
Coming live live live live live live live
Coming live live live live live live live
Coming live
Coming live
Coming live
Coming live
Comin live live live live live live live
Comin live to the function speakerbox jumping
Coming 
Live to the 
Coming
Live to the function
To the function","","","Ryan O'Donnell","False","False",
"Audio","66e7671f52008f7015032e71","Brainwash","","Dark Matter","EDM Spotlight","Dirtysnatcha Records","10/18/2024","10/18/2024",="198704157882","DSR138","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"10/8/2024","9/16/2024","thomas@dirtysnatcha.com","10/8/2024","9/16/2024",,,"AudioTrack","66e767f6ef21deba7e442080",="1",="1","Brainwash","","Dark Matter","USA2P2460927","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Joseph Kalina <Writer>, Joseph Kalina <Composer>, Isaac Tullos <Writer>, Isaac Tullos <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:58""","=""00:00:45""","yes","no","The brain processes information electrically. It communicates with the cellular structure electrically. And it operates in a certain band frequency. If you could broadcast frequencies carrying information and perceptions within the frequencies that that the brain decodes information.  The brain will decode those frequencies and have those perceptions. 
Subject prepare for a total brainwash
Music is frequency programmed.
Music is frequency, if I play by those frequencies right. 
I can target certain parts of the mind  if I want you to astral project or if I want you to go to sleep, or if I want you to go into a meditative state. I can make my music do that
Okay you know what it is, its a fucking brainwash
Brainwash","","","Joseph Kalina,Isaac Tullos","False","False",
"Audio","67047fe2890cc5d2524e1214","Detroit Tings, Pt. 2","","Hare Brain, Chase The Dream","EDM Spotlight","Dirtysnatcha Records","10/25/2024","10/25/2024",="198704191633","DSR140","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"10/8/2024","10/8/2024","thomas@dirtysnatcha.com","10/8/2024","10/8/2024",,,"AudioTrack","67048119890cc5d2524e1713",="1",="1","Detroit Tings, Pt. 2","","Hare Brain, Chase The Dream","USA2P2464479","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Alex Hare <Composer>, Chase Downey <Writer>, Chase Downey <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:40""","=""00:01:20""","yes","no","Walk around inside this pretty city 
Blow an 8th that cost you fitty
 wonder why your vibes always feeling kinda shifty 
LSD inside my eye I find kinda lifting
Ask yourself what am I giving not what am i getting
My family always wonder why I ain't turn a christian
They think I'd sell my soul
To the devil if he paid a visit
But really I'm just out here pimping
Know im always tippin
I ain't dissin i ain't never gave a fuck to fit in
Spit a free but you ain't free you love to spit a  written
We know ya secret homie you just never been convicted
Sniffing up the blow I hope you know ain't gonna fix it
Eat this shit cuz everybody knows you love to dish it
There's a reason we standing way up  here
Cuz my haters be mad insecure
I been rolling like a rebel
I been on another level
Burning hot just like a ketel
Sticky green inside a rello
Point a gun right at the teller
Rabbit hole we do it better
Yeah she sleep with me You know the dream will always get her wetter 
I aint knocking how you live
But you ain't never making cheddar
This city is my girl she never left I'd never let her
Never met her she still talking bout sucking my dick
Detroit be my fuckin city rave scene hella lit
 Spit a free but you ain't free you love to spit a  written
We know ya secret homie you just never been convicted
Sniffing up the blow I hope you know ain't gonna fix it
Eat this shit cuz everybody knows you love to dish it
There's a reason we standing way up  here
Cuz my haters be mad insecure","","","Alex Hare,Chase Downey","False","False",
"Audio","6704c386e000130a59742b78","Wait For Me","","DirtySnatcha, Priyanx","EDM Spotlight","Dirtysnatcha Records","11/1/2024","11/1/2024",="198704207662","DSR141","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","10/18/2024","thomas@dirtysnatcha.com","11/4/2024","10/18/2024",,,"AudioTrack","6704c447e000130a59743b5e",="1",="1","Wait For Me","","DirtySnatcha, Priyanx","USA2P2466213","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Leigh Bray <Writer>, Leigh Bray <Composer>, Priyanshu Karmakar <Writer>, Priyanshu Karmakar <Composer>","Lab10 <BMI>","yes","","","=""00:04:20""","=""00:00:53""","no","no","If you would fall with me, you would fall with me  
But would you talk with me  
If you would find it, would you fall with me  
If I was calling, would you answer me  
The timing was off, but would you, would you, would you wait for me  
If you would find it, would you fall with me  
If I was calling, would you answer me  
The timing was off, but would you, would you, would you wait for me  

(Wait for me, wait for me)  

Wait a minute, you ain't heard nothing yet  
(Apparently this sound can kill you)  

Would you, would you wait for me  
Would you wait for me  
Wait  

Come on  
Put 'em up  
Okay  

Would you wait for me  
If I was calling, would you answer me  
The timing was off, but would you, would you, would you wait for me  
Would you wait for me  
Would you wait for me  
If I was calling, would you answer me  
(I'll see you around)  
Would you wait for me  

If those parts of you were the only thing we need  
If those parts of you were the answer to me  
The time that we stopped, would you, would you, would you wait for me  
Would you wait for me  
Would you wait for me","","","Leigh Bray,Priyanshu Karmakar","False","False",
"Audio","67120b2d6a6704bd49a2013c","Dope","","Sopädia","EDM Spotlight","Dirtysnatcha Records","11/15/2024","11/15/2024",="198704231148","DSR142","$1.40 ($1.99 SRLP) - S2","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","thomas@dirtysnatcha.com","11/4/2024","11/4/2024",,,"AudioTrack","6720400ff460d3ecdced12bc",="1",="1","Dope","","Sopädia","USA2P2468872","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Ryan O'Donnell <Writer>, Ryan O'Donnell <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:28""","","no","no","cough cough. I'm the dopest in the scene and I dont even smoke weed.  I'm the dopest in the. cough cough. Dope dope. Dope dope. and i dont even smoke weed. dope dope dope. Sopadia. Im the dopest in the scene and i dont even smoke weed. I;m the dopest in the cough cough. and i dont even smoke weed","","","Ryan O'Donnell","False","False",
"Audio","67120b2d6a6704bd49a2013c","Dope","","Sopädia","EDM Spotlight","Dirtysnatcha Records","11/15/2024","11/15/2024",="198704231148","DSR142","$1.40 ($1.99 SRLP) - S2","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","thomas@dirtysnatcha.com","11/4/2024","11/4/2024",,,"AudioTrack","6728458f9f7c54f6c1af6ce1",="1",="2","Speakerbox","","Sopädia","USA2P2460958","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Ryan O'Donnell <Writer>, Ryan O'Donnell <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:24""","","no","no","Coming live live live live live live live
Coming live live live live live live live
Coming live live live live live live live
Coming live live live live live live live
Coming live
Coming live
Coming live
Coming live
Comin live live live live live live live
Comin live to the function speakerbox jumping
Coming 
Live to the 
Coming
Live to the function
To the function","","","Ryan O'Donnell","False","False",
"Audio","67166ed1b57030fe904f1edc","PTSD","","Shockz","EDM Spotlight","Dirtysnatcha Records","11/20/2020","11/20/2020",="198342479049","DSR28","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/3/2024",,,"AudioTrack","67166ed1b57030fe904f1edb",="1",="1","PTSD","","Shockz","USLZJ2069504","$0.91 ($1.29 SRLP) - T3","Dubstep","Japanese","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","Jordan Ainger <Writer>, Jordan Ainger <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:40""","","no","no","お願いします。

だって。

いいじゃ。

だって。

お願い。お願いしますから。

なんだって。

いいじゃ。

だって。","","","Jordan Ainger","False","False",
